galaxy_ID,rho0_b,Rb,SigD,Rd,rho0_h,Rh,incl,phi,x_cen,y_cen,Vsys,chi2
11983-12703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11983-12704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11983-12705,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11983-1901,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11983-1902,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11983-3701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11983-3702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11983-3703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11983-3704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11983-6101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11983-6102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11983-6103,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11983-6104,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11983-9101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11983-9102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11984-12701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11984-12702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11984-12703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11984-12704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11984-12705,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11984-1901,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11984-1902,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11984-3701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11984-3702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11984-3703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11984-3704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11984-6101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11984-6102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11984-6103,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11984-6104,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11984-9101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11984-9102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11986-12703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11986-12704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11986-12705,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11986-1902,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11986-3703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11986-3704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11986-6102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11986-6104,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11986-9102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11987-12701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11987-12702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11987-12703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11987-12704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11987-12705,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11987-1901,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11987-1902,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11987-3701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11987-3702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11987-3703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11987-3704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11987-6101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11987-6102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11987-6103,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11987-6104,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11987-9101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11987-9102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12027-12701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12027-12702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12027-12703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12027-12704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12027-12705,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12027-1901,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12027-1902,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12027-3701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12027-3702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12027-3703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12027-3704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12027-6101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12027-6102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12027-6103,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12027-6104,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12027-9101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12027-9102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12028-12701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12028-12702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12028-12703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12028-12704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12028-12705,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12028-1902,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12028-3701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12028-3703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12028-3704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12028-6101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12028-6102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12028-6104,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12028-9101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12028-9102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12029-12701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12029-12702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12029-12703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12029-12704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12029-12705,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12029-1901,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12029-1902,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12029-3701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12029-3702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12029-3703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12029-3704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12029-6101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12029-6102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12029-6103,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12029-6104,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12029-9101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12029-9102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12030-12701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12030-12702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12030-12703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12030-12704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12030-12705,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12030-1901,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12030-1902,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12030-3701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12030-3702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12030-3703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12030-3704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12030-6101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12030-6102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12030-6103,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12030-6104,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12030-9101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12030-9102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12031-12701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12031-12702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12031-12703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12031-12704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12031-12705,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12031-1901,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12031-1902,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12031-3701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12031-3702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12031-3703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12031-3704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12031-6101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12031-6102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12031-6103,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12031-6104,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12031-9101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12031-9102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12032-12701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12032-12702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12032-12703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12032-12704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12032-12705,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12032-1901,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12032-1902,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12032-3701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12032-3702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12032-3703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12032-3704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12032-6101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12032-6102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12032-6103,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12032-6104,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12032-9101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12032-9102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12033-12701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12033-12702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12033-12703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12033-12704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12033-12705,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12033-1901,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12033-1902,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12033-3701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12033-3702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12033-3703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12033-3704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12033-6101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12033-6102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12033-6103,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12033-6104,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12033-9101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12033-9102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12034-12701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12034-12702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12034-12703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12034-12704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12034-12705,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12034-1901,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12034-1902,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12034-3701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12034-3702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12034-3703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12034-3704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12034-6101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12034-6102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12034-6103,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12034-6104,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12034-9101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12034-9102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12035-12701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12035-12702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12035-12703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12035-12704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12035-12705,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12035-1901,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12035-1902,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12035-3701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12035-3702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12035-3703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12035-3704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12035-6101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12035-6102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12035-6103,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12035-6104,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12035-9101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12035-9102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12036-12701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12036-12702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12036-12703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12036-12704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12036-12705,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12036-1901,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12036-1902,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12036-3701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12036-3702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12036-3703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12036-3704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12036-6101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12036-6102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12036-6103,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12036-6104,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12036-9101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12036-9102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12037-12701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12037-12702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12037-12703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12037-12704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12037-12705,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12037-1901,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12037-1902,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12037-3701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12037-3702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12037-3703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12037-3704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12037-6101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12037-6102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12037-6103,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12037-6104,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12037-9101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12037-9102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12038-12701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12038-12702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12038-12703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12038-12704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12038-12705,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12038-1901,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12038-1902,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12038-3701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12038-3702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12038-3703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12038-3704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12038-6101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12038-6102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12038-6103,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12038-6104,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12038-9101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12038-9102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12039-12701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12039-12702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12039-12703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12039-12704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12039-12705,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12039-1901,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12039-1902,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12039-3701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12039-3702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12039-3703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12039-3704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12039-6101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12039-6102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12039-6103,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12039-6104,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12039-9101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12039-9102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12040-12701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12040-12702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12040-12703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12040-12704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12040-12705,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12040-1901,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12040-1902,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12040-3701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12040-3702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12040-3703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12040-3704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12040-6101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12040-6102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12040-6103,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12040-6104,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12040-9101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12040-9102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12041-12701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12041-12702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12041-12703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12041-12704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12041-12705,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12041-1901,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12041-1902,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12041-3701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12041-3702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12041-3703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12041-3704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12041-6101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12041-6102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12041-6103,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12041-6104,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12041-9101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12041-9102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12042-12701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12042-12702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12042-12703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12042-12704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12042-12705,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12042-1901,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12042-1902,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12042-3701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12042-3702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12042-3703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12042-3704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12042-6101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12042-6102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12042-6103,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12042-6104,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12042-9101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12042-9102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12043-12701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12043-12702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12043-12703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12043-12704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
